payment_id;order_id;payment_datetime;payment_method;payment_status;failure_reason;amount
1103640;703640;2024-06-09 14:21:49;Наличными при получении;successful;;1368
1103641;703641;2024-06-10 20:49:40;Банковская карта;failed;Отклонено банком;1141
1103642;703642;2024-06-10 17:09:57;Банковская карта;failed;Отклонено банком;8280
1103643;703643;2024-06-10 12:01:05;СБП;successful;;12081
1103644;703644;2024-06-10 15:19:19;Банковская карта;failed;Отклонено банком;25406
1103645;703645;2024-06-10 20:28:06;ЮMoney;successful;;713
1103646;703646;2024-06-10 11:04:48;Банковская карта;successful;;58830
1103647;703647;2024-06-10 12:27:53;СБП;successful;;22811
1103648;703648;2024-06-10 17:09:14;Банковская карта;successful;;66959
1103649;703649;2024-06-10 12:09:01;ЮMoney;successful;;65345
1103650;703650;2024-06-10 10:18:25;Банковская карта;successful;;42080
1103651;703651;2024-06-10 19:16:07;Наличными при получении;successful;;104041
1103652;703652;2024-06-10 09:22:15;СБП;successful;;35580
1103653;703653;2024-06-10 15:19:56;Банковская карта;successful;;131980
1103654;703654;2024-06-10 14:48:47;СБП;successful;;26021
1103655;703655;2024-06-10 14:49:21;Рассрочка;successful;;2280
1103656;703656;2024-06-10 17:25:57;Банковская карта;successful;;68580
1103657;703657;2024-06-10 19:04:23;Банковская карта;successful;;37538
1103658;703658;2024-06-10 20:45:15;Банковская карта;successful;;10725
1103659;703659;2024-06-10 22:57:09;Банковская карта;successful;;43022
1103660;703660;2024-06-10 08:39:05;Банковская карта;successful;;2417
1103661;703661;2024-06-10 21:02:19;Рассрочка;successful;;39735
1103662;703662;2024-06-10 11:52:12;Банковская карта;successful;;75614
1103663;703663;2024-06-10 19:46:52;Наличными при получении;successful;;22345
1103664;703664;2024-06-10 15:24:44;Банковская карта;successful;;31515
1103665;703665;2024-06-10 17:33:49;Рассрочка;successful;;33650
1103666;703666;2024-06-10 22:30:47;Банковская карта;successful;;78550
1103667;703667;2024-06-10 17:08:04;ЮMoney;failed;Пользователь отменил оплату;86912
1103668;703668;2024-06-11 22:45:07;СБП;successful;;7735
1103669;703669;2024-06-11 14:32:26;Банковская карта;successful;;41290
1103670;703670;2024-06-11 20:27:26;СБП;failed;Недостаточно средств;65199
1103671;703671;2024-06-11 09:37:52;Банковская карта;failed;Пользователь отменил оплату;58680
1103672;703672;2024-06-11 19:13:28;Наличными при получении;successful;;6090
1103673;703673;2024-06-11 14:12:13;Банковская карта;successful;;32294
1103674;703674;2024-06-11 18:48:44;СБП;failed;Пользователь отменил оплату;7189
1103675;703675;2024-06-11 15:50:27;Банковская карта;successful;;83080
1103676;703676;2024-06-11 16:44:23;Наличными при получении;successful;;36935
1103677;703677;2024-06-11 18:20:31;Банковская карта;successful;;34379
1103678;703678;2024-06-11 10:19:28;Банковская карта;successful;;29240
1103679;703679;2024-06-11 11:30:55;Рассрочка;successful;;70238
1103680;703680;2024-06-11 20:09:16;Банковская карта;successful;;14720
1103681;703681;2024-06-11 17:15:34;Банковская карта;successful;;100380
1103682;703682;2024-06-11 21:32:17;СБП;successful;;74790
1103683;703683;2024-06-11 13:26:53;Наличными при получении;successful;;49897
1103684;703684;2024-06-11 19:57:37;СБП;successful;;37381
1103685;703685;2024-06-11 11:51:51;Банковская карта;successful;;1768
1103686;703686;2024-06-11 19:34:38;Рассрочка;successful;;52164
1103687;703687;2024-06-11 13:36:50;СБП;successful;;22755
1103688;703688;2024-06-11 16:14:36;Банковская карта;refunded;Заказ отменён клиентом после оплаты;16729
1103689;703689;2024-06-11 12:43:05;ЮMoney;successful;;59171
1103690;703690;2024-06-11 14:01:24;Наличными при получении;successful;;52607
1103691;703691;2024-06-11 16:35:33;Банковская карта;successful;;24021
1103692;703692;2024-06-11 10:16:55;Наличными при получении;successful;;7490
1103693;703693;2024-06-11 16:26:17;Банковская карта;successful;;37157
1103694;703694;2024-06-11 11:47:56;СБП;successful;;18880
1103695;703695;2024-06-11 18:43:30;Банковская карта;successful;;1906
1103696;703696;2024-06-11 22:10:41;Банковская карта;failed;Недостаточно средств;88320
1103697;703697;2024-06-11 13:36:03;СБП;failed;Недостаточно средств;1111
1103698;703698;2024-06-11 15:03:11;Банковская карта;successful;;117161
1103699;703699;2024-06-11 18:15:03;СБП;successful;;22881
1103700;703700;2024-06-11 20:57:20;Банковская карта;successful;;1835
1103701;703701;2024-06-11 13:08:45;Банковская карта;successful;;42980
1103702;703702;2024-06-12 17:08:37;СБП;successful;;36680
1103703;703703;2024-06-12 21:13:35;СБП;failed;Недостаточно средств;39490
1103704;703704;2024-06-12 12:52:24;Банковская карта;successful;;1768
1103705;703705;2024-06-12 09:58:09;СБП;successful;;90798
1103706;703706;2024-06-12 13:10:50;Банковская карта;refunded;;1057
1103707;703707;2024-06-12 09:19:52;ЮMoney;successful;;48835
1103708;703708;2024-06-12 16:25:19;СБП;successful;;40228
1103709;703709;2024-06-12 20:41:27;Банковская карта;successful;;65569
1103710;703710;2024-06-12 18:22:14;СБП;successful;;38106
1103711;703711;2024-06-12 21:28:08;Банковская карта;successful;;51730
1103712;703712;2024-06-12 20:47:41;СБП;successful;;2180
1103713;703713;2024-06-12 20:57:13;СБП;successful;;28300
1103714;703714;2024-06-12 23:48:35;Банковская карта;successful;;8395
1103715;703715;2024-06-12 21:38:26;Банковская карта;successful;;40725
1103716;703716;2024-06-12 19:24:43;СБП;successful;;77170
1103717;703717;2024-06-12 14:15:55;Банковская карта;successful;;26770
1103718;703718;2024-06-12 12:46:13;Банковская карта;successful;;1439
1103719;703719;2024-06-12 13:16:34;Банковская карта;successful;;2520
1103720;703720;2024-06-12 15:20:41;СБП;successful;;7511
1103721;703721;2024-06-12 13:16:53;Банковская карта;failed;Ошибка платёжного шлюза;60741
1103722;703722;2024-06-12 12:40:43;Банковская карта;successful;;40085
1103723;703723;2024-06-12 23:15:01;Банковская карта;successful;;38367
1103724;703724;2024-06-12 20:15:29;Банковская карта;failed;Недостаточно средств;67881
1103725;703725;2024-06-12 20:48:41;Банковская карта;successful;;8567
1103726;703726;2024-06-12 21:35:21;Банковская карта;successful;;25080
1103727;703727;2024-06-12 12:47:17;СБП;successful;;33601
1103728;703728;2024-06-12 12:38:27;Банковская карта;successful;;3580
1103729;703729;2024-06-12 11:11:06;Банковская карта;successful;;25641
1103730;703730;2024-06-12 15:28:22;Банковская карта;successful;;8380
1103731;703731;2024-06-12 21:56:07;Банковская карта;successful;;568
1103732;703732;2024-06-13 18:57:23;Банковская карта;successful;;39171
1103733;703733;2024-06-13 16:23:34;Рассрочка;successful;;37868
1103734;703734;2024-06-13 16:20:28;Банковская карта;successful;;63621
1103735;703735;2024-06-13 20:42:35;Наличными при получении;successful;;5786
1103736;703736;2024-06-13 19:02:39;Банковская карта;successful;;23491
1103737;703737;2024-06-13 10:15:38;Наличными при получении;successful;;23090
1103738;703738;2024-06-13 15:36:27;СБП;failed;Отклонено банком;58561
1103739;703739;2024-06-13 21:24:09;Банковская карта;successful;;2790
1103740;703740;2024-06-13 16:48:37;Банковская карта;refunded;Заказ отменён клиентом после оплаты;40345
1103741;703741;2024-06-13 17:55:39;СБП;successful;;101411
1103742;703742;2024-06-13 19:32:37;Банковская карта;successful;;12945
1103743;703743;2024-06-13 10:37:25;Банковская карта;successful;;4345
1103744;703744;2024-06-13 18:24:12;СБП;successful;;1480
1103745;703745;2024-06-13 15:45:31;Банковская карта;successful;;10904
1103746;703746;2024-06-13 12:29:52;Наличными при получении;successful;;31302
1103747;703747;2024-06-13 18:35:40;Банковская карта;successful;;28378
1103748;703748;2024-06-13 16:04:15;Наличными при получении;successful;;100780
1103749;703749;2024-06-13 18:47:48;Рассрочка;successful;;1779
1103750;703750;2024-06-13 19:55:14;ЮMoney;successful;;45924
1103751;703751;2024-06-13 17:45:32;СБП;successful;;43990
1103752;703752;2024-06-14 13:13:54;Банковская карта;successful;;19567
1103753;703753;2024-06-14 14:29:58;Рассрочка;successful;;44811
1103754;703754;2024-06-14 16:26:00;Банковская карта;failed;Отклонено банком;1586
1103755;703755;2024-06-14 20:56:54;Банковская карта;successful;;2480
1103756;703756;2024-06-14 16:25:51;Рассрочка;successful;;3935
1103757;703757;2024-06-14 22:10:05;Банковская карта;successful;;7265
1103758;703758;2024-06-14 16:47:09;СБП;successful;;3090
1103759;703759;2024-06-14 16:38:39;Банковская карта;successful;;13057
1103760;703760;2024-06-14 18:24:56;СБП;failed;Недостаточно средств;10765
1103761;703761;2024-06-14 11:39:10;СБП;successful;;1990
1103762;703762;2024-06-14 16:03:19;Банковская карта;successful;;12801
1103763;703763;2024-06-14 19:14:39;СБП;successful;;47546
1103764;703764;2024-06-14 12:25:14;СБП;successful;;2061
1103765;703765;2024-06-14 15:46:13;Банковская карта;successful;;8616
1103766;703766;2024-06-14 21:57:09;Банковская карта;failed;Отклонено банком;72090
1103767;703767;2024-06-14 18:35:18;Банковская карта;successful;;26157
1103768;703768;2024-06-14 18:22:54;СБП;successful;;44790
1103769;703769;2024-06-14 12:45:26;Рассрочка;successful;;18905
1103770;703770;2024-06-14 20:08:21;Банковская карта;successful;;58135
1103771;703771;2024-06-14 15:53:46;Банковская карта;successful;;42670
1103772;703772;2024-06-14 20:59:54;Банковская карта;successful;;16641
1103773;703773;2024-06-14 13:10:40;СБП;successful;;56480
1103774;703774;2024-06-14 14:31:45;Банковская карта;successful;;8729
1103775;703775;2024-06-14 18:20:50;Рассрочка;successful;;41140
1103776;703776;2024-06-14 18:18:27;Банковская карта;successful;;4718
1103777;703777;2024-06-14 12:20:30;Банковская карта;successful;;8800
1103778;703778;2024-06-14 18:31:25;Банковская карта;successful;;2006
1103779;703779;2024-06-14 13:21:04;Банковская карта;successful;;2681
