order_id;customer_id;session_id;order_datetime;order_status;delivery_type;delivery_city;gross_amount;discount_amount;delivery_fee;final_amount
703016;201255;5043001;2024-05-16 12:59:29;completed;Самовывоз;Челябинск;28325;0;0;28325
703017;209431;5043007;2024-05-16 16:01:12;completed;СДЭК;Екатеринбург;20345;1017;490;19818
703018;204764;5043010;2024-05-16 13:56:56;completed;СДЭК;Челябинск;17090;0;590;17680
703019;208061;5043026;2024-05-16 15:23:19;returned;Курьер;Челябинск;27790;2779;0;25011
703020;;5043041;2024-05-16 11:18:05;completed;Самовывоз;Курган;13135;179;0;12956
703021;202205;5043081;2024-05-16 11:23:18;completed;СДЭК;Уфа;64490;0;490;64980
703022;;5043100;2024-05-16 13:49:07;completed;СДЭК;Уфа;44790;5375;390;39805
703023;201922;5043140;2024-05-16 23:57:08;payment_failed;Курьер;Челябинск;42567;0;0;42567
703024;204272;5043155;2024-05-16 13:40:21;completed;СДЭК;Курган;107960;0;390;108350
703025;208800;5043156;2024-05-16 17:00:06;completed;Самовывоз;Магнитогорск;4345;0;0;4345
703026;207686;5043179;2024-05-16 08:16:40;payment_failed;Самовывоз;Тюмень;28567;0;0;28567
703027;203842;5043206;2024-05-16 12:35:41;completed;СДЭК;Челябинск;5835;167;690;6358
703028;204396;5043208;2024-05-16 10:17:18;completed;СДЭК;Ижевск;3990;0;390;4380
703029;;5043221;2024-05-16 18:09:39;completed;Самовывоз;Санкт-Петербург;6790;340;0;6450
703030;205031;5043226;2024-05-16 20:19:15;completed;Самовывоз;Оренбург;3990;0;0;3990
703031;;5043240;2024-05-16 18:13:47;completed;Курьер;Миасс;8584;537;490;8537
703032;209216;5043245;2024-05-16 16:19:52;completed;Самовывоз;Челябинск;28980;1989;0;26991
703033;209668;5043247;2024-05-16 22:41:25;payment_failed;Курьер;Екатеринбург;19490;0;590;20080
703034;204683;5043303;2024-05-17 18:44:07;completed;СДЭК;Ижевск;65345;4574;590;61361
703035;203058;5043309;2024-05-17 20:03:34;completed;СДЭК;Златоуст;18490;0;390;18880
703036;202227;5043311;2024-05-17 15:04:00;completed;Курьер;Новосибирск;4490;224;590;4856
703037;207488;5043332;2024-05-17 12:07:10;payment_failed;СДЭК;Челябинск;64490;0;490;64980
703038;;5043357;2024-05-17 14:39:12;completed;Курьер;Челябинск;2990;0;290;3280
703039;;5043358;2024-05-17 11:45:39;completed;Курьер;Копейск;788;39;490;1239
703040;207496;5043381;2024-05-17 17:49:47;completed;Самовывоз;Миасс;50990;1530;0;49460
703041;207845;5043403;2024-05-17 19:27:48;completed;СДЭК;Новосибирск;3567;250;690;4007
703042;200555;5043413;2024-05-17 12:36:37;completed;СДЭК;Магнитогорск;29990;0;390;30380
703043;207849;5043433;2024-05-17 10:37:43;completed;Почта России;Москва;73090;0;450;73540
703044;;5043465;2024-05-17 11:00:08;completed;Курьер;Челябинск;3345;401;290;3234
703045;206732;5043484;2024-05-17 21:39:40;payment_failed;Самовывоз;Копейск;7990;0;0;7990
703046;206955;5043486;2024-05-17 14:25:25;completed;Самовывоз;Челябинск;28090;2809;0;25281
703047;205184;5043497;2024-05-17 15:42:11;completed;Самовывоз;Екатеринбург;111747;185;0;111562
703048;207300;5043522;2024-05-17 13:38:15;completed;Самовывоз;Копейск;7990;0;0;7990
703049;200153;5043540;2024-05-17 13:47:15;completed;Курьер;Уфа;53135;2657;490;50968
703050;;5043565;2024-05-17 17:08:55;completed;Самовывоз;Миасс;51357;0;0;51357
703051;207545;5043575;2024-05-17 19:18:27;completed;Самовывоз;Челябинск;32780;1400;0;31380
703052;201408;5043586;2024-05-17 08:52:08;cancelled;Курьер;Челябинск;23490;1644;0;21846
703053;207721;5043591;2024-05-17 19:35:38;completed;Самовывоз;Челябинск;40690;1967;0;38723
703054;208651;5043597;2024-05-17 11:50:29;returned;Курьер;Златоуст;42490;0;490;42980
703055;206670;5043601;2024-05-17 22:19:13;completed;Самовывоз;Челябинск;92580;2834;0;89746
703056;203507;5043613;2024-05-17 12:13:44;completed;Курьер;Санкт-Петербург;4990;0;490;5480
703057;207786;5043616;2024-05-17 17:11:08;completed;СДЭК;Челябинск;14683;1748;690;13625
703058;207248;5043648;2024-05-17 16:12:31;completed;СДЭК;Челябинск;34567;2420;590;32737
703059;;5043655;2024-05-17 16:05:31;completed;Курьер;Челябинск;38577;3779;0;34798
703060;204508;5043656;2024-05-17 20:44:49;completed;Курьер;Златоуст;47080;709;590;46961
703061;200823;5043659;2024-05-17 12:10:53;completed;Курьер;Магнитогорск;11370;748;390;11012
703062;205686;5043673;2024-05-18 17:54:08;completed;Курьер;Миасс;37490;1125;490;36855
703063;205052;5043695;2024-05-18 19:36:30;returned;Самовывоз;Миасс;68090;3404;0;64686
703064;;5043709;2024-05-18 17:22:19;completed;Курьер;Тюмень;891;0;490;1381
703065;205507;5043749;2024-05-18 18:05:40;completed;Самовывоз;Екатеринбург;115280;84;0;115196
703066;206459;5043777;2024-05-18 14:10:04;completed;Курьер;Миасс;697;35;590;1252
703067;200421;5043797;2024-05-18 15:52:39;payment_failed;Самовывоз;Магнитогорск;68567;3428;0;65139
703068;203099;5043814;2024-05-18 16:56:50;completed;Курьер;Санкт-Петербург;109345;3280;390;106455
703069;207157;5043827;2024-05-18 12:05:22;cancelled;Почта России;Магнитогорск;696;21;350;1025
703070;200339;5043844;2024-05-18 20:02:19;completed;Почта России;Тюмень;76912;2307;450;75055
703071;204083;5043848;2024-05-18 20:15:12;completed;Самовывоз;Сургут;7490;749;0;6741
703072;209702;5043849;2024-05-18 15:03:04;completed;Курьер;Миасс;58274;0;490;58764
703073;206821;5043865;2024-05-18 16:01:40;completed;СДЭК;Магнитогорск;34790;0;690;35480
703074;208642;5043874;2024-05-18 15:50:39;completed;Курьер;Новосибирск;29090;0;390;29480
703075;205062;5043885;2024-05-18 13:52:39;completed;СДЭК;Челябинск;18567;928;490;18129
703076;204808;5043887;2024-05-18 22:36:34;completed;СДЭК;Челябинск;880;0;390;1270
703077;205003;5043893;2024-05-18 20:20:52;completed;СДЭК;Челябинск;690;0;690;1380
703078;;5043925;2024-05-18 17:07:02;completed;СДЭК;Новосибирск;72825;4134;490;69181
703079;200722;5043990;2024-05-18 15:07:34;completed;Курьер;Челябинск;43135;3579;0;39556
703080;200284;5044019;2024-05-18 19:13:01;cancelled;Почта России;Челябинск;3567;428;550;3689
703081;205872;5044022;2024-05-18 20:38:41;returned;Самовывоз;Тюмень;87080;4300;0;82780
703082;201595;5044024;2024-05-18 21:12:44;completed;Курьер;Златоуст;12090;604;490;11976
703083;202307;5044047;2024-05-18 16:40:16;completed;Курьер;Челябинск;3490;0;290;3780
703084;207027;5044064;2024-05-19 12:30:31;completed;Самовывоз;Тюмень;33490;1005;0;32485
703085;208772;5044094;2024-05-19 16:18:25;completed;Курьер;Тюмень;3976;182;590;4384
703086;202047;5044107;2024-05-19 23:55:42;completed;Курьер;Магнитогорск;4476;0;490;4966
703087;202042;5044120;2024-05-19 15:19:01;completed;Самовывоз;Тюмень;12490;375;0;12115
703088;;5044132;2024-05-19 16:05:39;completed;Почта России;Миасс;4990;0;550;5540
703089;208242;5044146;2024-05-19 14:56:46;completed;Почта России;Екатеринбург;797;40;350;1107
703090;204862;5044163;2024-05-19 14:46:57;completed;Почта России;Челябинск;33345;1667;350;32028
703091;206169;5044167;2024-05-19 17:17:31;cancelled;Курьер;Магнитогорск;10490;524;390;10356
703092;206893;5044168;2024-05-19 16:43:35;completed;Самовывоз;Челябинск;43790;0;0;43790
703093;209875;5044265;2024-05-19 18:36:27;completed;СДЭК;Магнитогорск;33335;2186;690;31839
703094;;5044289;2024-05-19 16:47:24;completed;Самовывоз;Златоуст;31080;2113;0;28967
703095;203265;5044296;2024-05-19 23:00:35;completed;Самовывоз;Челябинск;43686;0;0;43686
703096;207567;5044306;2024-05-19 10:09:34;completed;Самовывоз;Пермь;2180;0;0;2180
703097;201313;5044319;2024-05-19 15:02:42;completed;Самовывоз;Челябинск;41880;0;0;41880
703098;204971;5044320;2024-05-19 21:29:16;completed;Самовывоз;Тюмень;28557;530;0;28027
703099;204393;5044334;2024-05-19 12:56:57;completed;СДЭК;Магнитогорск;696;0;690;1386
703100;203816;5044338;2024-05-19 15:58:44;completed;Курьер;Челябинск;1345;0;290;1635
703101;201418;5044364;2024-05-19 17:13:49;completed;Самовывоз;Магнитогорск;93435;0;0;93435
703102;202821;5044380;2024-05-19 18:20:09;completed;Курьер;Челябинск;1345;0;290;1635
703103;200742;5044395;2024-05-19 14:00:15;payment_failed;Курьер;Уфа;88567;0;490;89057
703104;202260;5044396;2024-05-19 14:36:47;completed;Курьер;Челябинск;35780;0;0;35780
703105;206921;5044412;2024-05-19 17:00:36;completed;Курьер;Ижевск;40790;1224;390;39956
703106;204592;5044417;2024-05-19 17:02:08;payment_failed;Курьер;Екатеринбург;890;107;590;1373
703107;207149;5044419;2024-05-19 14:47:24;completed;СДЭК;Челябинск;27345;0;390;27735
703108;201876;5044420;2024-05-19 15:18:22;completed;Самовывоз;Москва;13345;0;0;13345
703109;200239;5044479;2024-05-20 17:57:18;completed;Самовывоз;Челябинск;85567;0;0;85567
703110;202594;5044480;2024-05-20 19:29:09;payment_failed;Курьер;Тюмень;38790;0;490;39280
703111;204449;5044482;2024-05-20 15:14:14;completed;Курьер;Екатеринбург;686;34;390;1042
703112;;5044489;2024-05-20 12:39:53;completed;СДЭК;Нижневартовск;18790;940;590;18440
703113;;5044492;2024-05-20 16:23:18;cancelled;Самовывоз;Курган;1345;0;0;1345
703114;209966;5044493;2024-05-20 13:01:38;completed;СДЭК;Оренбург;32490;0;590;33080
703115;201209;5044515;2024-05-20 14:08:06;completed;Курьер;Челябинск;3990;200;290;4080
703116;203595;5044544;2024-05-20 13:13:02;cancelled;Курьер;Сургут;19480;724;490;19246
703117;202145;5044553;2024-05-20 21:02:57;completed;Курьер;Златоуст;19490;585;490;19395
703118;;5044578;2024-05-20 19:09:50;completed;СДЭК;Магнитогорск;126790;0;390;127180
703119;203126;5044629;2024-05-20 22:02:07;completed;Курьер;Миасс;42567;5108;390;37849
703120;;5044630;2024-05-20 22:54:53;completed;Самовывоз;Челябинск;26990;2699;0;24291
703121;201835;5044650;2024-05-20 21:28:18;completed;Курьер;Копейск;25490;765;390;25115
703122;206151;5044672;2024-05-20 22:46:11;completed;Самовывоз;Челябинск;9990;0;0;9990
703123;201855;5044715;2024-05-20 12:08:02;returned;Курьер;Тюмень;34345;0;490;34835
703124;204699;5044716;2024-05-20 08:31:57;completed;Самовывоз;Уфа;20325;0;0;20325
703125;200727;5044723;2024-05-20 11:45:38;completed;Самовывоз;Нижневартовск;36325;0;0;36325
703126;201374;5044729;2024-05-20 16:35:23;completed;Самовывоз;Уфа;2090;63;0;2027
703127;209927;5044735;2024-05-20 18:24:36;completed;Почта России;Челябинск;6345;634;350;6061
703128;204615;5044746;2024-05-20 21:56:53;completed;Курьер;Копейск;1490;0;590;2080
703129;;5044754;2024-05-20 17:59:30;completed;Самовывоз;Копейск;19345;0;0;19345
703130;200437;5044759;2024-05-20 14:19:41;completed;СДЭК;Самара;98547;4528;690;94709
703131;204518;5044761;2024-05-20 18:06:06;completed;СДЭК;Копейск;40990;2050;590;39530
703132;208996;5044774;2024-05-20 17:40:05;completed;Курьер;Магнитогорск;45125;154;590;45561
703133;;5044792;2024-05-21 09:43:59;completed;Самовывоз;Челябинск;79490;3974;0;75516
703134;;5044806;2024-05-21 11:16:38;completed;СДЭК;Пермь;49490;0;490;49980
703135;208099;5044814;2024-05-21 15:44:04;completed;Курьер;Тюмень;12790;640;490;12640
703136;204813;5044834;2024-05-21 09:56:52;completed;Курьер;Пермь;45567;0;390;45957
703137;206023;5044835;2024-05-21 18:28:40;completed;Самовывоз;Челябинск;49990;0;0;49990
703138;202544;5044845;2024-05-21 11:24:00;completed;Самовывоз;Миасс;26345;1317;0;25028
703139;201050;5044873;2024-05-21 19:22:07;completed;Почта России;Тюмень;25790;1290;350;24850
703140;205495;5044876;2024-05-21 19:57:32;completed;Самовывоз;Челябинск;75490;3774;0;71716
703141;206601;5044921;2024-05-21 19:44:30;completed;Курьер;Челябинск;31345;0;0;31345
703142;;5044956;2024-05-21 11:11:01;completed;Почта России;Челябинск;4490;0;350;4840
703143;208169;5044968;2024-05-21 16:32:11;completed;Курьер;Курган;40135;2007;490;38618
703144;206803;5044975;2024-05-21 09:37:19;payment_failed;Самовывоз;Челябинск;38345;0;0;38345
703145;208009;5044985;2024-05-21 22:15:31;completed;Курьер;Екатеринбург;36990;0;590;37580
703146;;5045034;2024-05-21 22:04:20;completed;Курьер;Челябинск;692;48;290;934
703147;202520;5045035;2024-05-21 14:47:32;completed;Самовывоз;Челябинск;11790;590;0;11200
703148;202201;5045050;2024-05-21 18:24:33;completed;Курьер;Челябинск;783;0;290;1073
703149;207398;5045054;2024-05-21 17:45:09;completed;Самовывоз;Копейск;6135;0;0;6135
703150;;5045055;2024-05-21 17:56:08;completed;Курьер;Челябинск;82990;5809;0;77181
703151;203221;5045056;2024-05-21 18:54:28;completed;Самовывоз;Копейск;27490;0;0;27490
703152;206325;5045061;2024-05-21 09:26:21;completed;Почта России;Челябинск;39790;0;350;40140
703153;202687;5045076;2024-05-21 17:20:07;completed;СДЭК;Челябинск;24490;0;490;24980
703154;206422;5045086;2024-05-21 18:51:26;returned;Самовывоз;Магнитогорск;33490;0;0;33490
703155;203612;5045110;2024-05-21 12:16:18;completed;Курьер;Челябинск;1567;157;290;1700
703156;209249;5045145;2024-05-22 16:05:02;completed;Почта России;Самара;26990;0;350;27340
703157;207728;5045153;2024-05-22 19:55:39;payment_failed;Почта России;Екатеринбург;35567;2490;350;33427
703158;204527;5045161;2024-05-22 08:22:12;completed;Курьер;Челябинск;18490;2219;0;16271
703159;203779;5045169;2024-05-22 12:21:34;completed;Самовывоз;Челябинск;1567;0;0;1567
703160;207213;5045240;2024-05-22 18:51:00;completed;Курьер;Челябинск;6490;324;0;6166
703161;204712;5045251;2024-05-22 16:40:43;completed;Самовывоз;Тюмень;18990;1329;0;17661
703162;202917;5045253;2024-05-22 16:32:29;completed;СДЭК;Копейск;51567;0;690;52257
703163;200196;5045258;2024-05-22 19:19:50;completed;Самовывоз;Пермь;19990;0;0;19990
703164;;5045306;2024-05-22 15:09:20;completed;Самовывоз;Миасс;19567;0;0;19567
