session_id;session_start;customer_id;city;device_type;channel;campaign_id;landing_category;product_views;add_to_cart;checkout_started;order_id;purchase_completed
5039875;2024-05-07 20:52:51;209908;Копейск;mobile;Organic;;Компьютеры и планшеты;5;0;0;;0
5039876;2024-05-07 13:20:19;206929;Нижневартовск;mobile;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;2;1;0;;0
5039877;2024-05-07 20:00:15;205704;Челябинск;desktop;Referral;;Телевизоры и игровые приставки;4;0;0;;0
5039878;2024-05-07 16:09:58;207214;Челябинск;desktop;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5039879;2024-05-07 12:09:49;;Челябинск;mobile;Referral;;Товары для дома и офиса;3;0;0;;0
5039880;2024-05-07 14:39:52;203189;Магнитогорск;desktop;VK Ads;VK_RETARGET;Аксессуары;2;0;0;;0
5039881;2024-05-07 15:04:17;202641;Магнитогорск;mobile;Organic;;Аудиотехника;2;0;0;;0
5039882;2024-05-07 15:55:37;206127;Пермь;mobile;Organic;;Телевизоры и игровые приставки;3;1;0;;0
5039883;2024-05-07 19:08:29;208961;Копейск;mobile;Email;;Товары для дома и офиса;5;0;0;;0
5039884;2024-05-07 12:24:40;201848;Златоуст;mobile;Organic;;Смарт-часы и браслеты;4;0;0;;0
5039885;2024-05-07 16:59:00;201100;Челябинск;desktop;Direct;;Аудиотехника;3;0;0;;0
5039886;2024-05-07 18:16:02;205187;Челябинск;desktop;Organic;;Аудиотехника;4;0;0;;0
5039887;2024-05-07 21:36:14;205246;Курган;mobile;Direct;;Аудиотехника;5;1;0;;0
5039888;2024-05-07 16:50:10;204112;Тюмень;desktop;Organic;;Смарт-часы и браслеты;2;0;0;;0
5039889;2024-05-07 14:32:38;206366;Челябинск;mobile;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5039890;2024-05-07 19:20:19;207853;Сургут;mobile;Direct;;Смартфоны;5;0;0;;0
5039891;2024-05-07 20:51:57;207060;Челябинск;mobile;VK Ads;VK_RETARGET;Аудиотехника;4;0;0;;0
5039892;2024-05-07 17:36:38;201904;Казань;mobile;Organic;;Смартфоны;4;0;0;;0
5039893;2024-05-07 20:27:15;;Москва;mobile;Yandex Ads;YA_GENERIC;Смартфоны;4;0;0;;0
5039894;2024-05-07 19:29:02;;Пермь;mobile;Email;;Смартфоны;4;0;0;;0
5039895;2024-05-07 12:04:48;203430;Ижевск;mobile;VK Ads;VK_RETARGET;Смартфоны;4;0;0;;0
5039896;2024-05-07 16:03:26;;Екатеринбург;desktop;Organic;;Смартфоны;6;0;0;;0
5039897;2024-05-07 20:25:27;200987;Курган;mobile;Organic;;Аксессуары;4;0;0;;0
5039898;2024-05-07 19:27:49;201499;Копейск;mobile;Organic;;Аксессуары;3;0;0;;0
5039899;2024-05-07 15:54:06;202187;Курган;mobile;Direct;;Товары для дома и офиса;5;0;0;;0
5039900;2024-05-07 16:40:24;207680;Златоуст;mobile;Email;;Смартфоны;3;0;0;;0
5039901;2024-05-07 17:31:30;;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;2;0;0;;0
5039902;2024-05-07 15:47:05;;Магнитогорск;mobile;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5039903;2024-05-07 15:23:49;208238;Сургут;desktop;Direct;;Аудиотехника;4;0;0;;0
5039904;2024-05-07 16:37:05;200096;Екатеринбург;mobile;Yandex Ads;YA_GENERIC;Аксессуары;10;0;0;;0
5039905;2024-05-07 19:36:21;205913;Челябинск;mobile;Organic;;Смартфоны;4;0;0;;0
5039906;2024-05-07 13:29:16;207491;Москва;mobile;Yandex Ads;YA_BRAND;Смартфоны;5;0;0;;0
5039907;2024-05-07 15:24:32;202960;Магнитогорск;desktop;Direct;;Смартфоны;4;0;0;;0
5039908;2024-05-07 12:21:01;201551;Тюмень;mobile;Referral;;Аксессуары;3;0;0;;0
5039909;2024-05-07 15:49:13;203851;Магнитогорск;mobile;Direct;;Смартфоны;2;0;0;;0
5039910;2024-05-07 09:59:20;209086;Челябинск;mobile;VK Ads;VK_RETARGET;Компьютеры и планшеты;2;0;0;;0
5039911;2024-05-07 12:04:38;209531;Копейск;mobile;Yandex Ads;YA_BRAND;Аудиотехника;6;1;1;702801;1
5039912;2024-05-07 15:26:13;;Магнитогорск;desktop;VK Ads;VK_RETARGET;Аудиотехника;4;0;0;;0
5039913;2024-05-07 23:33:21;;Тюмень;desktop;Telegram;TG_LOCAL;Компьютеры и планшеты;1;0;0;;0
5039914;2024-05-07 09:44:32;209046;Курган;mobile;Yandex Ads;YA_BRAND;Аудиотехника;6;0;0;;0
5039915;2024-05-07 13:25:31;201434;Москва;desktop;Organic;;Смарт-часы и браслеты;4;0;0;;0
5039916;2024-05-07 21:55:12;207983;Уфа;mobile;Organic;;Аксессуары;3;0;0;;0
5039917;2024-05-07 18:22:20;209501;Пермь;desktop;VK Ads;VK_RETARGET;Аудиотехника;3;0;0;;0
5039918;2024-05-07 17:30:37;207962;Челябинск;mobile;Organic;;Аудиотехника;5;0;0;;0
5039919;2024-05-07 20:09:10;207387;Челябинск;mobile;Direct;;Смартфоны;2;0;0;;0
5039920;2024-05-07 12:20:20;200694;Сургут;mobile;Referral;;Смартфоны;7;1;1;702802;1
5039921;2024-05-07 19:07:52;202626;Уфа;desktop;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5039922;2024-05-07 17:43:14;205416;Екатеринбург;mobile;Referral;;Аксессуары;4;0;0;;0
5039923;2024-05-07 19:48:12;207138;Казань;desktop;Referral;;Аксессуары;8;0;0;;0
5039924;2024-05-07 14:25:31;202032;Копейск;mobile;Direct;;Аксессуары;4;0;0;;0
5039925;2024-05-07 16:55:35;;Екатеринбург;desktop;Organic;;Аудиотехника;5;0;0;;0
5039926;2024-05-07 13:34:51;201227;Курган;mobile;VK Ads;VK_RETARGET;Аксессуары;2;0;0;;0
5039927;2024-05-07 17:58:31;200069;Челябинск;mobile;Direct;;Аксессуары;3;0;0;;0
5039928;2024-05-07 13:32:54;203593;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5039929;2024-05-07 16:00:33;207079;Челябинск;mobile;Direct;;Товары для дома и офиса;3;0;0;;0
5039930;2024-05-07 08:06:40;203612;Челябинск;desktop;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;3;0;0;;0
5039931;2024-05-07 22:54:01;202206;Екатеринбург;mobile;Telegram;TG_LOCAL;Смартфоны;4;0;0;;0
5039932;2024-05-07 08:10:12;200292;Екатеринбург;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;2;1;1;702803;0
5039933;2024-05-07 16:56:18;206379;Екатеринбург;mobile;Referral;;Телевизоры и игровые приставки;4;0;0;;0
5039934;2024-05-07 14:28:13;209302;Миасс;mobile;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;4;0;0;;0
5039935;2024-05-07 17:18:33;201738;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;7;0;0;;0
5039936;2024-05-07 17:32:05;205604;Челябинск;desktop;Direct;;Телевизоры и игровые приставки;2;0;0;;0
5039937;2024-05-07 20:40:38;208306;Казань;tablet;VK Ads;VK_RETARGET;Смартфоны;1;0;0;;0
5039938;2024-05-07 19:20:05;;Копейск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;5;0;0;;0
5039939;2024-05-07 19:31:40;207389;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Аудиотехника;5;0;0;;0
5039940;2024-05-07 10:14:02;203176;Челябинск;desktop;Direct;;Аксессуары;5;0;0;;0
5039941;2024-05-07 15:43:17;;Копейск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;8;0;0;;0
5039942;2024-05-07 12:04:50;205406;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5039943;2024-05-07 13:32:36;207677;Пермь;desktop;Organic;;Аксессуары;3;0;0;;0
5039944;2024-05-07 11:43:09;201851;Челябинск;desktop;Organic;;Смартфоны;4;0;0;;0
5039945;2024-05-07 08:18:01;;Челябинск;mobile;Referral;;Аксессуары;4;0;0;;0
5039946;2024-05-07 15:04:28;;Копейск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;7;1;0;;0
5039947;2024-05-07 19:59:23;201361;Миасс;mobile;Telegram;TG_LOCAL;Аксессуары;4;0;0;;0
5039948;2024-05-07 13:45:44;205446;Уфа;mobile;Direct;;Смартфоны;1;0;0;;0
5039949;2024-05-07 16:15:27;203001;Москва;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;3;0;0;;0
5039950;2024-05-07 16:18:35;201683;Уфа;mobile;Direct;;Смарт-часы и браслеты;3;1;0;;0
5039951;2024-05-07 21:43:20;202032;Копейск;desktop;Direct;;Аудиотехника;2;0;0;;0
5039952;2024-05-07 19:35:22;205032;Копейск;mobile;Organic;;Аксессуары;2;0;0;;0
5039953;2024-05-07 10:51:51;203960;Нижневартовск;mobile;Email;;Аудиотехника;4;0;0;;0
5039954;2024-05-07 14:07:16;207416;Копейск;mobile;VK Ads;VK_RETARGET;Аксессуары;1;0;0;;0
5039955;2024-05-07 16:02:31;209600;Казань;tablet;Organic;;Телевизоры и игровые приставки;1;0;0;;0
5039956;2024-05-07 21:22:10;208416;Нижневартовск;desktop;Direct;;Смарт-часы и браслеты;5;0;0;;0
5039957;2024-05-07 17:10:00;;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Аксессуары;4;0;0;;0
5039958;2024-05-07 16:25:21;208870;Санкт-Петербург;mobile;VK Ads;VK_RETARGET;Компьютеры и планшеты;9;0;0;;0
5039959;2024-05-07 14:24:24;206051;Миасс;desktop;Direct;;Аудиотехника;5;1;0;;0
5039960;2024-05-07 22:23:38;205285;Санкт-Петербург;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;2;0;0;;0
5039961;2024-05-07 22:47:32;206248;Челябинск;tablet;Organic;;Смартфоны;8;0;0;;0
5039962;2024-05-07 15:09:34;200187;Нижневартовск;desktop;VK Ads;VK_RETARGET;Смартфоны;5;0;0;;0
5039963;2024-05-07 18:36:08;200220;Самара;desktop;Direct;;Смарт-часы и браслеты;3;0;0;;0
5039964;2024-05-07 10:35:01;;Уфа;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;2;0;0;;0
5039965;2024-05-07 18:51:37;200473;Челябинск;mobile;Email;;Товары для дома и офиса;1;0;0;;0
5039966;2024-05-07 17:26:29;;Челябинск;mobile;Organic;;Аудиотехника;8;0;0;;0
5039967;2024-05-07 21:57:37;;Уфа;mobile;Organic;;Аудиотехника;2;0;0;;0
5039968;2024-05-07 17:49:18;209762;Челябинск;mobile;Organic;;Аудиотехника;8;0;0;;0
5039969;2024-05-07 12:49:37;204040;Копейск;desktop;Yandex Ads;YA_BRAND;Аксессуары;4;0;0;;0
5039970;2024-05-07 15:10:33;201643;Оренбург;mobile;Organic;;Компьютеры и планшеты;1;0;0;;0
5039971;2024-05-07 17:19:52;;Копейск;mobile;Referral;;Компьютеры и планшеты;4;0;0;;0
5039972;2024-05-07 23:41:10;206155;Челябинск;mobile;Organic;;Смартфоны;5;0;0;;0
5039973;2024-05-07 20:10:16;208870;Санкт-Петербург;mobile;Referral;;Аксессуары;1;0;0;;0
5039974;2024-05-07 13:59:27;200226;Санкт-Петербург;mobile;Direct;;Смартфоны;6;0;0;;0
5039975;2024-05-07 19:29:24;204870;Уфа;mobile;Organic;;Товары для дома и офиса;9;0;0;;0
5039976;2024-05-07 16:51:14;202435;Челябинск;mobile;Organic;;Аксессуары;4;0;0;;0
5039977;2024-05-07 18:41:20;;Магнитогорск;mobile;VK Ads;VK_RETARGET;Смартфоны;1;0;0;;0
5039978;2024-05-07 19:33:33;207911;Магнитогорск;desktop;Yandex Ads;YA_BRAND;Аудиотехника;6;0;0;;0
5039979;2024-05-07 08:42:55;205183;Челябинск;tablet;VK Ads;VK_RETARGET;Смартфоны;3;0;0;;0
5039980;2024-05-07 16:16:39;203388;Сургут;mobile;VK Ads;VK_RETARGET;Аксессуары;1;0;0;;0
5039981;2024-05-07 20:04:57;206596;Москва;desktop;Referral;;Аксессуары;5;0;0;;0
5039982;2024-05-07 13:45:10;205001;Уфа;mobile;Direct;;Аксессуары;8;0;0;;0
5039983;2024-05-07 14:36:51;203513;Москва;desktop;Organic;;Аксессуары;5;0;0;;0
5039984;2024-05-07 08:36:31;209815;Пермь;desktop;VK Ads;VK_RETARGET;Компьютеры и планшеты;6;0;0;;0
5039985;2024-05-07 12:03:54;204174;Челябинск;mobile;Organic;;Смартфоны;3;1;1;;0
5039986;2024-05-07 13:07:53;;Магнитогорск;desktop;Organic;;Аудиотехника;1;0;0;;0
5039987;2024-05-07 10:35:56;201564;Челябинск;mobile;Direct;;Аксессуары;8;0;0;;0
5039988;2024-05-07 13:43:12;201477;Челябинск;mobile;Organic;;Смартфоны;3;0;0;;0
5039989;2024-05-07 08:28:18;203873;Москва;desktop;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5039990;2024-05-07 15:20:52;200260;Екатеринбург;mobile;Organic;;Смартфоны;5;1;1;702804;1
5039991;2024-05-07 16:25:25;201205;Миасс;mobile;Direct;;Товары для дома и офиса;8;0;0;;0
5039992;2024-05-07 13:30:16;200931;Пермь;tablet;Yandex Ads;YA_BRAND;Аудиотехника;6;0;0;;0
5039993;2024-05-07 15:33:28;201177;Сургут;mobile;Direct;;Смартфоны;3;0;0;;0
5039994;2024-05-07 15:59:39;;Челябинск;desktop;VK Ads;VK_RETARGET;Телевизоры и игровые приставки;5;0;0;;0
5039995;2024-05-07 16:12:34;202355;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;5;0;0;;0
5039996;2024-05-07 22:38:26;205796;Пермь;mobile;VK Ads;VK_RETARGET;Смартфоны;1;1;1;702805;1
5039997;2024-05-07 22:19:06;208478;Челябинск;desktop;Direct;;Товары для дома и офиса;4;0;0;;0
5039998;2024-05-07 21:43:29;207516;Екатеринбург;mobile;Telegram;TG_LOCAL;Смартфоны;2;0;0;;0
5039999;2024-05-07 11:17:18;209835;Миасс;desktop;Organic;;Аксессуары;4;0;0;;0
5040000;2024-05-07 16:22:59;201960;Челябинск;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;1;0;0;;0
5040001;2024-05-07 19:07:25;208156;Челябинск;mobile;VK Ads;VK_RETARGET;Компьютеры и планшеты;7;0;0;;0
5040002;2024-05-07 10:13:49;200083;Челябинск;desktop;Direct;;Смартфоны;5;0;0;;0
5040003;2024-05-07 14:11:54;205451;Пермь;mobile;Organic;;Товары для дома и офиса;3;0;0;;0
5040004;2024-05-07 10:46:48;207234;Челябинск;mobile;Organic;;Компьютеры и планшеты;5;0;0;;0
5040005;2024-05-07 10:33:21;207236;Челябинск;mobile;Organic;;Аксессуары;2;0;0;;0
5040006;2024-05-07 18:26:38;204831;Златоуст;mobile;Referral;;Аудиотехника;5;1;0;;0
5040007;2024-05-07 15:50:00;203623;Москва;mobile;Organic;;Телевизоры и игровые приставки;3;0;0;;0
5040008;2024-05-07 16:11:22;;Челябинск;desktop;Organic;;Телевизоры и игровые приставки;6;0;0;;0
5040009;2024-05-07 10:48:40;209026;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5040010;2024-05-07 19:48:23;209424;Челябинск;desktop;Yandex Ads;YA_BRAND;Аксессуары;3;0;0;;0
5040011;2024-05-07 13:24:47;205164;Миасс;mobile;Yandex Ads;YA_BRAND;Смартфоны;8;0;0;;0
5040012;2024-05-07 12:35:58;203201;Копейск;desktop;Organic;;Аксессуары;4;0;0;;0
5040013;2024-05-07 19:51:56;200561;Челябинск;desktop;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;4;0;0;;0
5040014;2024-05-07 15:11:04;;Магнитогорск;desktop;VK Ads;VK_RETARGET;Смартфоны;4;0;0;;0
5040015;2024-05-07 16:21:10;;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5040016;2024-05-07 17:53:44;207254;Оренбург;desktop;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5040017;2024-05-07 21:17:50;207416;Копейск;mobile;Organic;;Аксессуары;3;1;1;702806;0
5040018;2024-05-07 09:15:59;;Магнитогорск;desktop;Direct;;Смарт-часы и браслеты;6;0;0;;0
5040019;2024-05-07 21:39:55;207518;Златоуст;mobile;Organic;;Аудиотехника;5;1;1;702807;1
5040020;2024-05-07 21:08:06;203348;Миасс;mobile;Direct;;Аудиотехника;5;0;0;;0
5040021;2024-05-07 16:43:42;206635;Уфа;desktop;Organic;;Смарт-часы и браслеты;4;1;0;;0
5040022;2024-05-07 17:26:24;208094;Челябинск;mobile;Direct;;Аудиотехника;3;0;0;;0
5040023;2024-05-07 17:57:00;202017;Челябинск;desktop;Telegram;TG_LOCAL;Компьютеры и планшеты;4;1;1;702808;1
5040024;2024-05-07 18:25:49;202317;Челябинск;mobile;Organic;;Компьютеры и планшеты;4;1;0;;0
5040025;2024-05-07 14:39:54;;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5040026;2024-05-07 16:36:18;208527;Москва;mobile;Organic;;Компьютеры и планшеты;8;0;0;;0
5040027;2024-05-07 17:42:15;203030;Ижевск;tablet;Yandex Ads;YA_BRAND;Товары для дома и офиса;5;0;0;;0
5040028;2024-05-07 18:55:42;200004;Челябинск;mobile;Organic;;Аксессуары;6;1;1;702809;1
5040029;2024-05-07 17:26:20;200295;Москва;desktop;Referral;;Смартфоны;3;1;0;;0
5040030;2024-05-07 23:40:37;209009;Челябинск;desktop;Direct;;Смартфоны;4;0;0;;0
5040031;2024-05-07 10:28:09;204918;Нижневартовск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;8;0;0;;0
5040032;2024-05-07 17:06:09;202971;Челябинск;tablet;Organic;;Компьютеры и планшеты;1;0;0;;0
5040033;2024-05-07 20:57:21;204039;Челябинск;mobile;Direct;;Компьютеры и планшеты;3;0;0;;0
5040034;2024-05-07 17:13:12;209500;Челябинск;mobile;Organic;;Компьютеры и планшеты;5;1;1;702810;1
5040035;2024-05-07 10:20:35;208157;Челябинск;desktop;Direct;;Аксессуары;5;0;0;;0
5040036;2024-05-07 18:23:32;204624;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;1;0;0;;0
